time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1488.7910085775075,258834.484375,18.774797439575195,231.99056415037813,131.2216814221758,67529,0
1488.811441658996,258869.4375,18.775127410888672,231.99078459921134,131.2218137743772,67530,0
1488.8318746406003,258863.140625,18.775218963623047,231.99104572686832,131.222252864914,67531,0
1488.852307522553,258847.640625,18.774641036987305,231.99137094900692,131.2224873426441,67532,0
1488.8727406047328,258824.34375,18.774133682250977,231.9913477701775,131.22236369415768,67533,0
1488.8931735872684,258827.921875,18.773916244506836,231.99157558752066,131.22259059266136,67534,128
1488.9136064700288,258849.421875,18.774110794067383,231.99168087597172,131.22276154550718,67535,0
1488.9340395530307,258787.4375,18.772960662841797,231.99178129649673,131.22224914451215,67536,0
1488.9544725363812,258840.421875,18.77410888671875,231.99186072348647,131.22284455794176,67537,0
1488.974905619958,258822.015625,18.774084091186523,231.99228440105696,131.22279822907467,67538,0
1488.9953385037734,258836.59375,18.774402618408203,231.9921688653219,131.22327358015528,67539,128
1489.0157714879388,258842.25,18.7745418548584,231.99252613720637,131.22409220844438,67540,0
1489.0362044723297,258848.34375,18.77450942993164,231.99257311245387,131.22421550214656,67541,8192
1489.0566374569607,258902.234375,18.77743911743164,231.99252816097433,131.22565054222767,67542,0
1489.077070441941,258918.34375,18.776813507080078,231.99239844279404,131.22612662630755,67543,0
1489.0975034271469,258910.5,18.777082443237305,231.99224671304364,131.22605535448704,67544,0
1489.1179364125928,258908.53125,18.77663803100586,231.99295096425647,131.22665504785766,67545,0
1489.1383694983888,258934.28125,18.7772216796875,231.99241795603825,131.22665963366717,67546,0
1489.1588024844095,258884.96875,18.77695083618164,231.992609865884,131.22713673924127,67547,0
1489.179235370786,258926.09375,18.77812957763672,231.99297284308162,131.2278453647374,67548,0
1489.199668457397,258932.15625,18.777379989624023,231.99286531497575,131.22785881440507,67549,0
1489.2201014442326,258911.734375,18.777687072753906,231.99313124843852,131.22799603061324,67550,0
1489.2405343313076,258915.984375,18.777790069580078,231.9930894335004,131.22810082476732,67551,0
1489.2609674187333,258971.3125,18.77947235107422,231.9933892721229,131.2284025716192,67552,0
1489.281400406384,258909.359375,18.77813720703125,231.9933144356588,131.2283358772524,67553,0
1489.3018332943902,258958.578125,18.778690338134766,231.9934831822688,131.2290809985079,67554,0
1489.322266382631,258965.703125,18.779067993164062,231.99370141312488,131.22919181806645,67555,8192
1489.3426993710964,258943.515625,18.778776168823242,231.99363673851911,131.22921269613914,67556,8192
1489.3631324599191,258930.3125,18.778797149658203,231.99381621737527,131.22935282362084,67557,0
1489.3835653489732,258924.296875,18.779443740844727,231.99404885382876,131.22976869039806,67558,0
1489.4039983382536,258944.53125,18.78052520751953,231.9940122170536,131.22998174495117,67559,0
1489.4244314278912,258935.984375,18.779470443725586,231.99421956630778,131.23017604413704,67560,0
1489.4448643177602,258990.125,18.780628204345703,231.99367180175065,131.23008806923013,67561,0
1489.465297307972,258941.546875,18.78003692626953,231.99418174906256,131.23062151051795,67562,0
1489.485730398308,258898.5,18.779592514038086,231.99403517523578,131.23061389870716,67563,0
1489.5061632891084,258910.078125,18.779512405395508,231.99410572778964,131.23076779397329,67564,0
1489.5265962800186,258893.015625,18.779943466186523,231.99433952890598,131.23137615953758,67565,393216
1489.547029371286,258885.8125,18.779483795166016,231.9940270659705,131.2309576275438,67566,0
1489.5674622627848,258906.25,18.78021812438965,231.99439081558845,131.23149094038408,67567,8192
1489.587895354627,258834.640625,18.779298782348633,231.99401315403608,131.23125645961244,67568,0
1489.6083283467087,258847.046875,18.78082275390625,231.99435383010453,131.23107549794776,67569,128
1489.628761339016,258842.546875,18.779504776000977,231.99465828474032,131.23190340614082,67570,0
